dataset,source,snapshot_id,source_row_id,raw_source_token,reason_codes,raw_excerpt,move_id,character_slug,move_name,input,move_group,table_index,binding_class,publish_eligible,confirmation_status,candidate_move_ids,collision_group,conflicting_move_ids
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:通常技:018:ジャンプ強p_エリアルダブルスラスト,,official_active_ambiguous,"{""move_id"":""rashid_017_j_hp"",""startup_bucket"":""8_to_10""}",rashid_017_j_hp,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:特殊技:023:テンペスト_ムーン,,official_active_ambiguous,"{""move_id"":""rashid_021_6_k"",""punishable_threshold"":4,""simple_punish_adv"":4,""startup_bucket"":""11_plus""}",rashid_021_6_k,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:特殊技:024:気流強化_テンペスト_ムーン,,official_active_ambiguous,"{""move_id"":""rashid_022_6_k"",""punishable_threshold"":5,""simple_punish_adv"":5,""startup_bucket"":""8_to_10""}",rashid_022_6_k,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:特殊技:025:フラップ_スピン,,official_active_ambiguous,"{""move_id"":""rashid_023_6_mp"",""punishable_threshold"":3,""simple_punish_adv"":3,""startup_bucket"":""8_to_10""}",rashid_023_6_mp,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:必殺技:034:弱_スピニング_ミキサー,,official_active_ambiguous,"{""move_id"":""rashid_031_2_3_6_lp"",""punishable_threshold"":3,""simple_punish_adv"":3,""startup_bucket"":""8_to_10""}",rashid_031_2_3_6_lp,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:必殺技:035:気流強化_弱_スピニング_ミキサー,,official_active_ambiguous,"{""move_id"":""rashid_032_2_3_6_lp"",""punishable_threshold"":0,""simple_punish_adv"":0,""startup_bucket"":""5_to_7""}",rashid_032_2_3_6_lp,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:必殺技:036:中_スピニング_ミキサー,,official_active_ambiguous,"{""move_id"":""rashid_033_2_3_6_mp"",""punishable_threshold"":45,""simple_punish_adv"":45,""startup_bucket"":""8_to_10""}",rashid_033_2_3_6_mp,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:必殺技:037:気流強化_中_スピニング_ミキサー,,official_active_ambiguous,"{""move_id"":""rashid_034_2_3_6_mp"",""punishable_threshold"":78,""simple_punish_adv"":78,""startup_bucket"":""5_to_7""}",rashid_034_2_3_6_mp,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:必殺技:038:強_スピニング_ミキサー,,official_active_ambiguous,"{""move_id"":""rashid_035_2_3_6_hp"",""punishable_threshold"":55,""simple_punish_adv"":55,""startup_bucket"":""5_to_7""}",rashid_035_2_3_6_hp,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:必殺技:039:気流強化_強_スピニング_ミキサー,,official_active_ambiguous,"{""move_id"":""rashid_036_2_3_6_hp"",""punishable_threshold"":83,""simple_punish_adv"":83,""startup_bucket"":""5_to_7""}",rashid_036_2_3_6_hp,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:必殺技:040:od_スピニング_ミキサー,,official_active_ambiguous,"{""move_id"":""rashid_037_2_3_6_p_p"",""punishable_threshold"":42,""simple_punish_adv"":42,""startup_bucket"":""5_to_7""}",rashid_037_2_3_6_p_p,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:必殺技:041:気流強化_od_スピニング_ミキサー,,official_active_ambiguous,"{""move_id"":""rashid_038_2_3_6_p_p"",""punishable_threshold"":72,""simple_punish_adv"":72,""startup_bucket"":""4f_or_faster""}",rashid_038_2_3_6_p_p,rashid,,,,,,,,,,
derived_metrics,official,20260412T161520Z-c1af6585,20260412T161520Z-c1af6585:共通システム:087:ドライブパリィ,,official_active_ambiguous,"{""move_id"":""rashid_081_mpmk"",""startup_bucket"":""4f_or_faster""}",rashid_081_mpmk,rashid,,,,,,,,,,
