dataset,source,snapshot_id,source_row_id,raw_source_token,reason_codes,raw_excerpt,move_id,character_slug,move_name,input,move_group,table_index,binding_class,publish_eligible,confirmation_status,candidate_move_ids,collision_group,conflicting_move_ids
derived_metrics,official,20260412T161515Z-f7a529f8,20260412T161515Z-f7a529f8:通常技:007:立ち強k_丸太蹴り,,official_active_ambiguous,"{""move_id"":""ehonda_006_5_hk"",""punishable_threshold"":5,""simple_punish_adv"":5,""startup_bucket"":""8_to_10""}",ehonda_006_5_hk,ehonda,,,,,,,,,,
derived_metrics,official,20260412T161515Z-f7a529f8,20260412T161515Z-f7a529f8:通常技:013:しゃがみ強k_土俵払い,,official_active_ambiguous,"{""move_id"":""ehonda_012_2_hk"",""punishable_threshold"":10,""simple_punish_adv"":10,""startup_bucket"":""11_plus""}",ehonda_012_2_hk,ehonda,,,,,,,,,,
derived_metrics,official,20260412T161515Z-f7a529f8,20260412T161515Z-f7a529f8:必殺技:028:弱_百裂張り手,,official_active_ambiguous,"{""move_id"":""ehonda_025_2_1_4_lp"",""punishable_threshold"":4,""simple_punish_adv"":4,""startup_bucket"":""11_plus""}",ehonda_025_2_1_4_lp,ehonda,,,,,,,,,,
derived_metrics,official,20260412T161515Z-f7a529f8,20260412T161515Z-f7a529f8:必殺技:029:肩屋入り_弱_百裂張り手,,official_active_ambiguous,"{""move_id"":""ehonda_026_2_1_4_lp"",""punishable_threshold"":0,""simple_punish_adv"":0,""startup_bucket"":""11_plus""}",ehonda_026_2_1_4_lp,ehonda,,,,,,,,,,
derived_metrics,official,20260412T161515Z-f7a529f8,20260412T161515Z-f7a529f8:必殺技:030:中_百裂張り手,,official_active_ambiguous,"{""move_id"":""ehonda_027_2_1_4_mp"",""punishable_threshold"":8,""simple_punish_adv"":8,""startup_bucket"":""11_plus""}",ehonda_027_2_1_4_mp,ehonda,,,,,,,,,,
derived_metrics,official,20260412T161515Z-f7a529f8,20260412T161515Z-f7a529f8:必殺技:031:肩屋入り_中_百裂張り手,,official_active_ambiguous,"{""move_id"":""ehonda_028_2_1_4_mp"",""punishable_threshold"":4,""simple_punish_adv"":4,""startup_bucket"":""11_plus""}",ehonda_028_2_1_4_mp,ehonda,,,,,,,,,,
derived_metrics,official,20260412T161515Z-f7a529f8,20260412T161515Z-f7a529f8:必殺技:032:強_百裂張り手,,official_active_ambiguous,"{""move_id"":""ehonda_029_2_1_4_hp"",""punishable_threshold"":8,""simple_punish_adv"":8,""startup_bucket"":""11_plus""}",ehonda_029_2_1_4_hp,ehonda,,,,,,,,,,
derived_metrics,official,20260412T161515Z-f7a529f8,20260412T161515Z-f7a529f8:必殺技:033:肩屋入り_強_百裂張り手,,official_active_ambiguous,"{""move_id"":""ehonda_030_2_1_4_hp"",""punishable_threshold"":4,""simple_punish_adv"":4,""startup_bucket"":""11_plus""}",ehonda_030_2_1_4_hp,ehonda,,,,,,,,,,
derived_metrics,official,20260412T161515Z-f7a529f8,20260412T161515Z-f7a529f8:必殺技:034:od_百裂張り手,,official_active_ambiguous,"{""move_id"":""ehonda_031_2_1_4_p_p"",""punishable_threshold"":3,""simple_punish_adv"":3,""startup_bucket"":""11_plus""}",ehonda_031_2_1_4_p_p,ehonda,,,,,,,,,,
derived_metrics,official,20260412T161515Z-f7a529f8,20260412T161515Z-f7a529f8:必殺技:035:肩屋入り_od_百裂張り手,,official_active_ambiguous,"{""move_id"":""ehonda_032_2_1_4_p_p"",""punishable_threshold"":0,""simple_punish_adv"":0,""startup_bucket"":""11_plus""}",ehonda_032_2_1_4_p_p,ehonda,,,,,,,,,,
