character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
luke,luke_001_5lp,立ち弱P（ファーストスティンガー）,5LP,normals,7,7-8,※11,,2,-3,C,300,始動補正20%,250,-500,-2000,300,上,※空振り時硬直3F増加
luke,luke_002_5lk,立ち弱K（レッグハント）,5LK,normals,5,5-6,12,,3,-2,C,300,始動補正20%,250,-500,-2000,300,上,
luke,luke_003_5mp,立ち中P（トリガーフィスト）,5MP,normals,9,9-12,16,,2,-3,SA,600,,1500,-3000,-4000,500,上,
luke,luke_004_5mk,立ち中K（アンブッシュスピア）,5MK,normals,8,8-10,※16,,1,-3,,700,,2000,-4000,-6000,700,上,※空振り時硬直3F増加
luke,luke_005_5hp,立ち強P（クラッシャー）,5HP,normals,10,10-12,※23,,1,-5,C,800,,2000,-5000,-8000,1000,上,※ガード時硬直1F減少
luke,luke_006_5hk,立ち強K（キャノンボール）,5HK,normals,10,10-16,16,,2,-5,,900,,4000,-6000,-10000,1000,上,空中ヒット時吹き飛びダウン | パニッシュカウンター時吹き飛びダウン | 8-15F足元無敵
luke,luke_007_2lp,しゃがみ弱P（ファストジャブ）,2LP,normals,4,4-5,10,,4,-2,C,300,始動補正20%,250,-500,-2000,300,上,連打キャンセル対応
luke,luke_008_2lk,しゃがみ弱K（アンクルスナイプ）,2LK,normals,5,5-7,11,,0,-3,,200,始動補正20%,250,-500,-2000,300,下,連打キャンセル対応
luke,luke_009_2mp,しゃがみ中P（スラッグショット）,2MP,normals,6,6-7,※14,,5,1,C,600,始動補正15%,1500,-3000,-4000,500,上,※空振り時硬直3F増加
luke,luke_010_2mk,しゃがみ中K（カーフスカッシュ）,2MK,normals,8,8-10,19,,-2,-6,C,500,始動補正20%,1000,-2000,-4000,600,下,
luke,luke_011_2hp,しゃがみ強P（アンチエアランチャー）,2HP,normals,7,7-11,24,,1,-13,C,800,コンボ補正15%,2000,-5000,-8000,1000,上,強制立ち効果 | キャンセルは持続の1F目まで
luke,luke_012_2hk,しゃがみ強K（トレンチブレイク）,2HK,normals,10,10-12,24,,D,-9,,900,,3000,-4000,-10000,1000,下,パニッシュカウンター時ダウン時間増加、ハードノックダウン
luke,luke_013_j_lp,ジャンプ弱P（ワンバレット）,j.LP,normals,5,5-13,着地後3,,,,,300,,500,-1500,-2000,300,中,
luke,luke_014_j_lk,ジャンプ弱K（デルタニー）,j.LK,normals,6,6-11,着地後3,,,,,300,,500,-1500,-2000,300,中,めくり性能
luke,luke_015_j_mp,ジャンプ中P（エア・インターセプター）,j.MP,normals,9,9-12,着地後3,,,,C,700,,1000,-3000,-4000,500,中,空中ヒット時吹き飛びダウン
luke,luke_016_j_mk,ジャンプ中K（バーチカルテイル）,j.MK,normals,7,7-12,着地後3,,,,,500,,1000,-2500,-4000,500,中,めくり性能
luke,luke_017_j_hp,ジャンプ強P（ガンメタルハンマー）,j.HP,normals,9,9-14,着地後3,,,,,800,,2000,-4000,-5000,1000,中,空中カウンター/パニッシュカウンター時叩きつけダウン
luke,luke_018_j_hk,ジャンプ強K（ヘブンリーストライク）,j.HK,normals,10,10-15,着地後3,,,,,800,,2000,-4000,-5000,1000,中,
luke,luke_019_6mp,ローハイド,6MP,command_normals,21,21-22,21,,2,-3,,600,,1500,-2500,-5000,500,中,空中ヒット時叩きつけダウン
luke,luke_020_4hp,サプレッサー,4HP,command_normals,16,16-18,20,,3,-3,C,800,,3000,-6000,-10000,1000,上,
luke,luke_021_4hk,アウトローキック,4HK,command_normals,12,12-15,24,,4,-3,,1000,,3000,-6000,-10000,1000,上,パニッシュカウンター時+17F | 空中ヒット時吹き飛びダウン
luke,luke_022_6hp,ダブルインパクト（1段目）,6HP,command_normals,16,16-18,※15,,3,-3,,800,,2000,-4000,-7000,500,上,※空振り時硬直4F増加
luke,luke_023_6hp_hp,ダブルインパクト（2段目）,6HP>HP,target_combos,11,11-12,34,,D,-19,C,600,コンボ補正20%,1000,-2000,-7000,500,上,ダブルインパクト（1段目）がパニッシュカウンター時に派生し、地上ヒットした場合は地上やられ
luke,luke_024_5lp_mp,トリプルインパクト（2段目）,LP>MP,target_combos,8,8-11,20,,-2,-9,,400,,500,-1000,-4000,400,上,
luke,luke_025_5lp_mp_hp,トリプルインパクト（3段目）,LP>MP>HP,target_combos,10,10-12,27,,D,-14,C,800,,500,-1500,-4000,400,上,
luke,luke_026_5mp_mp,スナップバックコンボ（2段目）,MP>MP,target_combos,12,12-13,23,,0,-8,SA,300,,400,-1000,-4000,300,上,
luke,luke_027_2mk_2hp,ノーズブレイカー,2MK>2HP,target_combos,9,9-11,25,,2,-8,,600,,1000,-3000,-4000,600,上,
