character_slug,move_id,move_name,input,move_group,startup,active,recovery,total,hit_adv,block_adv,cancel,damage,starter_scaling,drive_gain_hit,drive_loss_guard,drive_loss_punish,sa_gain,attribute,notes_official
mai,mai_001_5_lp,立ち弱P（扇打）,5LP,normals,4,4-6,7,,5,-2,C,300,始動補正20%,250,-500,-2000,300,上,連打キャンセル対応
mai,mai_002_5_lk,立ち弱K（飛燕脚）,5LK,normals,4,4-6,8,,1,-1,C,300,始動補正20%,250,-500,-2000,300,上,
mai,mai_003_5_mp,立ち中P（扇子突き）,5MP,normals,8,8-11,15,,2,-3,C,600,,1500,-3000,-4000,600,上,
mai,mai_004_5_mk,立ち中K（舞蹴撃）,5MK,normals,9,9-11,18,,5,-4,,700,,1500,-3000,-4000,700,上,
mai,mai_005_5_hp,立ち強P（大扇打）,5HP,normals,9,9-11,21,,1,-3,C,800,,2000,-4000,-8000,800,上,
mai,mai_006_5_hk,立ち強K（背面蹴り）,5HK,normals,14,14-16,19,,3,-3,,900,始動補正20%,4000,-6000,-10000,1000,上,空振り時硬直3F増加 | パニッシュカウンター時に膝崩れダウンに ＋22
mai,mai_007_2_lp,しゃがみ弱P（龍尾髪）,2LP,normals,4,4-6,7,,4,-1,C,300,始動補正20%,250,-500,-2000,300,上,連打キャンセル対応
mai,mai_008_2_lk,しゃがみ弱K（摺り蹴り）,2LK,normals,5,5-7,8,,2,-2,,200,始動補正20%,250,-500,-2000,300,下,連打キャンセル対応
mai,mai_009_2_mp,しゃがみ中P（背面ひじ打ち）,2MP,normals,6,6-9,15,,5,-3,C,600,,1500,-3000,-4000,600,上,空振り時硬直2F増加
mai,mai_010_2_mk,しゃがみ中K（捌き蹴り）,2MK,normals,7,7-9,19,,-2,-6,C,500,始動補正20%,1000,-2000,-4000,500,下,
mai,mai_012_2_hk,しゃがみ強K（反り蹴り）,2HK,normals,9,9-11,22,,D,-11,,900,,3000,-4000,-10000,1000,下,パニッシュカウンター時ダウン時間増加、ハードノックダウン | 空振り時硬直3F増加 | ガード時硬直1F増加
mai,mai_013_j_lp,ジャンプ弱P（翔扇打）,j.LP,normals,4,4-12,着地後3,,,,,300,,500,-1500,-2000,300,中,
mai,mai_014_j_lk,ジャンプ弱K（翔脚）,j.LK,normals,5,5-11,着地後3,,,,,300,,500,-1500,-2000,300,中,めくり性能
mai,mai_015_j_mp,ジャンプ中P（天仰扇）,j.MP,normals,7,7-11,着地後3,,,,C,600,,1000,-2500,-4000,500,中,空中ヒット時吹き飛びダウン
mai,mai_016_j_mk,ジャンプ中K（前蹴り）,j.MK,normals,7,7-11,着地後3,,,,,500,,1000,-2500,-4000,500,中,めくり性能
mai,mai_017_j_hp,ジャンプ強P（刃扇天翔刺し）,j.HP,normals,9,9-13,着地後3,,,,,800,,2000,-4000,-5000,1000,中,
mai,mai_018_j_hk,ジャンプ強K（隼蹴撃）,j.HK,normals,10,10-15,着地後3,,,,,800,,2000,-4000,-5000,1000,中,
mai,mai_019_6_mp,扇骨打ち,6MP,command_normals,20,20-22,18,,2,-3,,600,,1500,-2500,-5000,500,中,
mai,mai_020_lk_lk,飛燕連脚（2段目）,LK>LK,command_normals,7,7-8,20,,-2,-10,,400,,250,-500,-2000,300,上,強制立ち効果
mai,mai_021_lk_lk_lk,飛燕連脚（3段目）,LK>LK>LK,command_normals,10,10-11,28,,3,-10,,500,,250,-500,-2000,300,上,18F～33Fまで、ムササビの舞(OD版を含む)、空中超必殺忍蜂に派生可能 | 10-35F 空中判定
mai,mai_022_4_hk,星孔雀（1段目）,4HK,command_normals,8,8-12,20,,3,-1,,800,,2000,-5000,-10000,1000,上,強制立ち効果
mai,mai_023_4_hk_hk,星孔雀（2段目）,4HK>HK,command_normals,9,9-11,38,,D,-11,,1200,コンボ補正30%,2000,-2500,-10000,1000,上,ヒット時のみ10-58F 完全無敵
mai,mai_024_2_3_6_lp,弱 花蝶扇,236LP,specials,16,,全体 48,48,-1,-7,SA3,500,,1000,-2500,-3000,600,上 ・ 弾,19F以上ホールドすると性能変化
mai,mai_025_2_3_6_lp,弱 花蝶扇（ホールド）,236LP,specials,32,,全体 64,64,-1,-5,SA3,700,,2000,-3500,-3000,900,上 ・ 弾 / 上 ・ 空弾,ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_026_2_3_6_lp,[強化版]弱 花蝶扇,236LP,specials,16,,全体 45,45,1,-3,SA3,600,,1000,-2500,-3000,600,上 ・ 弾,19F以上ホールドすると性能変化
mai,mai_027_2_3_6_lp,[強化版]弱 花蝶扇（ホールド）,236LP,specials,32,,全体 62,62,1,-1,SA3,800,,2000,-3500,-3000,900,上 ・ 弾 / 上 ・ 空弾,ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_028_2_3_6_mp,中 花蝶扇,236MP,specials,14,,全体 48,48,-3,-9,SA3,500,,1000,-2500,-3000,600,上 ・ 弾,19F以上ホールドすると性能変化
mai,mai_029_2_3_6_mp,中 花蝶扇（ホールド）,236MP,specials,32,,全体 64,64,-1,-5,SA3,700,,2000,-3500,-3000,900,上 ・ 弾 / 上 ・ 空弾,ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_030_2_3_6_mp,[強化版]中 花蝶扇,236MP,specials,14,,全体 45,45,-1,-5,SA3,600,,1000,-2500,-3000,600,上 ・ 弾,19F以上ホールドすると性能変化
mai,mai_031_2_3_6_mp,[強化版]中 花蝶扇（ホールド）,236MP,specials,32,,全体 62,62,1,-1,SA3,800,,2000,-3500,-3000,900,上 ・ 弾 / 上 ・ 空弾,ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_032_2_3_6_hp,強 花蝶扇,236HP,specials,12,,全体 48,48,-5,-11,SA3,500,,1000,-2500,-3000,600,上 ・ 弾,19F以上ホールドすると性能変化
mai,mai_033_2_3_6_hp,強 花蝶扇（ホールド）,236HP,specials,32,,全体 64,64,-1,-5,SA3,700,,2000,-3500,-3000,900,上 ・ 弾 / 上 ・ 空弾,ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_034_2_3_6_hp,[強化版]強 花蝶扇,236HP,specials,12,,全体 45,45,-3,-7,SA3,600,,1000,-2500,-3000,600,上 ・ 弾,19F以上ホールドすると性能変化
mai,mai_035_2_3_6_hp,[強化版]強 花蝶扇（ホールド）,236HP,specials,32,,全体 62,62,1,-1,SA3,800,,2000,-3500,-3000,900,上 ・ 弾 / 上 ・ 空弾,ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_036_2_3_6_p_p,OD 花蝶扇,236PP,specials,12,,全体 42,42,3,-5,SA2,700,始動補正20% | コンボ補正20%,0,-3500,-3000,900,上 ・ 弾 / 上 ・ 空弾,19F以上ホールドすると性能変化 | ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_037_2_3_6_p_p,OD 花蝶扇（ホールド）,236PP,specials,28,,全体 58,58,14,12,SA2,600,,0,-2000,-4000,600,上 ・ 弾,
mai,mai_038_2_3_6_p_p,[強化版]OD 花蝶扇,236PP,specials,12,,全体 42,42,3,1,SA2,800,始動補正20% | コンボ補正20%,0,-3500,-3000,900,上 ・ 弾 / 上 ・ 空弾,19F以上ホールドすると性能変化 | ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_039_2_3_6_p_p,[強化版]OD 花蝶扇（ホールド）,236PP,specials,28,,全体 58,58,14,12,SA2,700,,0,-4000,-2000,1200,上 ・ 弾 / 上 ・ 空弾,ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_040_6_p,乱れ花蝶扇,6P,specials,15,,全体 39,39,D,0,,900,,0,-2000,-2000,300,上 ・ 弾 / 上 ・ 空弾,ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_041_6_p,[強化版]乱れ花蝶扇,6P,specials,15,,全体 39,39,D,0,,1000,,0,-2000,-2000,300,上 ・ 弾 / 上 ・ 空弾,ヒット・ガード時に軌道変化 | 軌道変化後、属性が「上・空弾」に変化 | 空弾属性に対して無敵の技に当たらない
mai,mai_042_6_2_3_lk,弱 飛翔龍炎陣,623LK,specials,5,5-22,15+着地後15,,D,-29,,900,,2000,-8000,-5000,1000,上,1-14F 空中判定の打撃・空弾属性に対して無敵 | 7-37F 空中判定
mai,mai_043_6_2_3_lk,[強化版]弱 飛翔龍炎陣,623LK,specials,5,5-22,15+着地後15,,D,-29,,1000,,2000,-6000,-5000,1000,上,1-14F 空中判定の打撃・空弾属性に対して無敵 | 7-37F 空中判定
mai,mai_044_6_2_3_mk,中 飛翔龍炎陣,623MK,specials,6,6-23,14+着地後15,,D,-28,,1100,,2000,-8000,-5000,1000,上,1-10F 空中判定の打撃・空弾属性に対して無敵 | 8-37F 空中判定
mai,mai_045_6_2_3_mk,[強化版]中 飛翔龍炎陣,623MK,specials,6,6-24,13+着地後15,,D,-28,,1200,,2000,-6000,-5000,1000,上,1-10F 空中判定の打撃・空弾属性に対して無敵 | 8-37F 空中判定
mai,mai_046_6_2_3_hk,強 飛翔龍炎陣,623HK,specials,7,7-24,14+着地後15,,D,-31,,1200,,2000,-4000,-5000,1000,上,1-11F 空中判定の打撃・空弾属性に対して無敵 | 9-38F 空中判定
mai,mai_047_6_2_3_hk,[強化版]強 飛翔龍炎陣,623HK,specials,7,7-24,14+着地後15,,D,-31,,1300,,2000,-4000,-5000,1000,上,1-11F 空中判定の打撃・空弾属性に対して無敵 | 9-38F 空中判定
mai,mai_048_6_2_3_k_k,OD 飛翔龍炎陣,623KK,specials,6,6-22,19+着地後16,,D,-40,,1600,,0,-4000,0,1000,上,1-8F 完全無敵 | 8-41F 空中判定 | ガード時硬直7F増加
mai,mai_049_6_2_3_k_k,[強化版]OD 飛翔龍炎陣,623KK,specials,6,6-23,18+着地後16,,D,-40,,1700,,0,-3000,0,1000,上,1-8F 完全無敵 | 8-41F 空中判定 | ガード時硬直7F増加
mai,mai_050_2_1_4_lp,弱 龍炎舞,214LP,specials,14,14-20,15,,3,-4,SA3,800,始動補正20% | コンボ補正20%,2000,-4000,-6000,600,上,アーマーヒット時硬直5F増加
