dataset,source,snapshot_id,source_row_id,raw_source_token,reason_codes,raw_excerpt,move_id,character_slug,move_name,input,move_group,table_index,binding_class,publish_eligible,confirmation_status,candidate_move_ids,collision_group,conflicting_move_ids
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:特殊技:023:ダブルニーボンバー,,official_active_ambiguous,"{""move_id"":""blanka_021_6_mk"",""punishable_threshold"":2,""simple_punish_adv"":2,""startup_bucket"":""8_to_10""}",blanka_021_6_mk,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:033:エレクトリックサンダー,,official_active_ambiguous,"{""move_id"":""blanka_030_2_1_4_p"",""punishable_threshold"":3,""simple_punish_adv"":3,""startup_bucket"":""8_to_10""}",blanka_030_2_1_4_p,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:034:ライトニングビースト_エレクトリックサンダー,,official_active_ambiguous,"{""move_id"":""blanka_031_2_1_4_p"",""punishable_threshold"":3,""simple_punish_adv"":3,""startup_bucket"":""8_to_10""}",blanka_031_2_1_4_p,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:035:od_エレクトリックサンダー,,official_active_ambiguous,"{""move_id"":""blanka_032_2_1_4_p_p"",""punishable_threshold"":0,""simple_punish_adv"":0,""startup_bucket"":""8_to_10""}",blanka_032_2_1_4_p_p,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:036:ライトニングビースト_od_エレクトリックサンダー,,official_active_ambiguous,"{""move_id"":""blanka_033_2_1_4_p_p"",""punishable_threshold"":0,""simple_punish_adv"":0,""startup_bucket"":""8_to_10""}",blanka_033_2_1_4_p_p,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:051:od_バーチカルローリング,,official_active_ambiguous,"{""move_id"":""blanka_048_8_k_k"",""punishable_threshold"":40,""simple_punish_adv"":40,""startup_bucket"":""5_to_7""}",blanka_048_8_k_k,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:052:ライトニングビースト_od_バーチカルローリング,,official_active_ambiguous,"{""move_id"":""blanka_049_8_k_k"",""punishable_threshold"":40,""simple_punish_adv"":40,""startup_bucket"":""5_to_7""}",blanka_049_8_k_k,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:053:弱_バックステップローリング,,official_active_ambiguous,"{""move_id"":""blanka_050_6_3_2_1_4_lk"",""punishable_threshold"":0,""simple_punish_adv"":0,""startup_bucket"":""11_plus""}",blanka_050_6_3_2_1_4_lk,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:054:ライトニングビースト_弱_バックステップローリング,,official_active_ambiguous,"{""move_id"":""blanka_051_6_3_2_1_4_lk"",""punishable_threshold"":0,""simple_punish_adv"":0,""startup_bucket"":""11_plus""}",blanka_051_6_3_2_1_4_lk,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:055:中_バックステップローリング,,official_active_ambiguous,"{""move_id"":""blanka_052_6_3_2_1_4_mk"",""punishable_threshold"":0,""simple_punish_adv"":0,""startup_bucket"":""11_plus""}",blanka_052_6_3_2_1_4_mk,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:056:ライトニングビースト_中_バックステップローリング,,official_active_ambiguous,"{""move_id"":""blanka_053_6_3_2_1_4_mk"",""punishable_threshold"":0,""simple_punish_adv"":0,""startup_bucket"":""11_plus""}",blanka_053_6_3_2_1_4_mk,blanka,,,,,,,,,,
derived_metrics,official,20260412T161514Z-b66cc4c2,20260412T161514Z-b66cc4c2:必殺技:057:強_バックステップローリング,,official_active_ambiguous,"{""move_id"":""blanka_054_6_3_2_1_4_hk"",""punishable_threshold"":0,""simple_punish_adv"":0,""startup_bucket"":""11_plus""}",blanka_054_6_3_2_1_4_hk,blanka,,,,,,,,,,
